description,sales,quantity,avg_price
ROUND CACTUS CANDLE,17.700000000000003,6,2.9500000000000006
ROUND CAKE TIN VINTAGE GREEN,3887.53,515,7.548601941747573
ROUND CAKE TIN VINTAGE RED,6576.88,888,7.406396396396397
ROUND CONTAINER SET OF 5 RETROSPOT,2181.2999999999997,1386,1.5738095238095235
ROUND PINK HEART MIRROR,163.8,78,2.1
ROUND PURPLE CLOCK WITH SUCKER,69.35,365,0.18999999999999997
ROUND SNACK BOXES SET OF 4 FRUITS ,17569.59,6469,2.715966919152883
ROUND SNACK BOXES SET OF 4 SKULLS,2325.9500000000003,821,2.833069427527406
ROUND SNACK BOXES SET OF4 WOODLAND ,22101.77,8075,2.7370613003095974
ROUND STORAGE TIN VINTAGE LEAF,1552.5099999999998,853,1.8200586166471275
ROUND WHITE CONFETTI IN TUBE,146.84999999999997,89,1.6499999999999997
RUBY DROP CHANDELIER EARRINGS,37.5,10,3.75
RUBY GLASS CLUSTER BRACELET,47.6,8,5.95
RUBY GLASS CLUSTER EARRINGS,1.25,1,1.25
RUBY GLASS CLUSTER NECKLACE,15.0,2,7.5
RUSTIC  SEVENTEEN DRAWER SIDEBOARD,5415.0,35,154.71428571428572
RUSTIC MIRROR WITH LACE HEART,2155.51,443,4.865711060948081
RUSTIC STRAWBERRY JAM POT LARGE ,531.84,261,2.0377011494252875
RUSTIC STRAWBERRY JAM POT SMALL,641.9999999999999,408,1.5735294117647056
RUSTIC STRAWBERRY JAMPOT LARGE ,238.56,120,1.988
RUSTIC STRAWBERRY JAMPOT SMALL,59.39999999999999,36,1.6499999999999997
"RUSTIC WOODEN CABINET, GLASS DOORS",74.85,3,24.95
S/12 MINI RABBIT EASTER,515.4,324,1.5907407407407406
S/12 VANILLA  BOTANICAL T-LIGHTS,632.7500000000001,221,2.863122171945702
S/15 SILVER GLASS BAUBLES IN BAG,586.46,502,1.1682470119521913
S/2 BEACH HUT TREASURE CHESTS,9.95,3,3.3166666666666664
S/2 ZINC HEART DESIGN PLANTERS,388.04999999999995,39,9.95
S/3 PINK SQUARE PLANTERS ROSES,21.9,2,10.95
S/3 POT POURI CUSHIONS BLUE COLOURS,50.400000000000006,24,2.1
S/4 BLACK MINI ROSE CANDLE IN BOWL,129.94,222,0.5853153153153153
S/4 CACTI CANDLES,1965.8700000000001,493,3.9875659229208926
S/4 GROOVY CAT MAGNETS,151.92,142,1.0698591549295773
"S/4 ICON COASTER,ELVIS LIVES",10.61,25,0.4244
S/4 IVORY MINI ROSE CANDLE IN BOWL,669.91,491,1.3643788187372707
S/4 PINK FLOWER CANDLES IN BOWL,1344.8899999999999,805,1.670670807453416
S/4 VALENTINE DECOUPAGE HEART BOX,2025.1000000000001,1368,1.4803362573099417
S/6 SEW ON CROCHET FLOWERS,135.0,108,1.25
S/6 WOODEN SKITTLES IN COTTON BAG,3247.16,1070,3.0347289719626165
SALLE DE BAIN HOOK,653.8199999999999,498,1.3128915662650602
SANDALWOOD FAN,1132.3,1558,0.7267650834403081
SANDWICH BATH SPONGE,698.25,589,1.185483870967742
SAVE THE PLANET COTTON TOTE BAG,1235.25,549,2.25
SAVE THE PLANET MUG,6150.13,5264,1.1683377659574468
SAVOY ART DECO CLOCK,1251.25,231,5.416666666666667
SCALLOP SHELL SOAP DISH,2.1,1,2.1
SCANDINAVIAN 3 HEARTS NAPKIN RING,376.50000000000006,1746,0.21563573883161516
SCANDINAVIAN PAISLEY PICNIC BAG,4357.06,2463,1.7690052781161187
SCANDINAVIAN REDS RIBBONS,3492.2,2741,1.2740605618387448
SCENTED CANDLE IN DIGITALIS TIN,109.20000000000002,52,2.1000000000000005
SCENTED VELVET LOUNGE CANDLE ,755.13,1788,0.4223322147651007
SCHOOL DESK AND CHAIR ,1199.75,19,63.14473684210526
SCOTTIE DOG HOT WATER BOTTLE,20049.9,4248,4.719844632768362
SCOTTIE DOGS BABY BIB,676.39,1663,0.4067288033674083
SCOTTIES CHILDRENS APRON,62.699999999999996,38,1.65
SCOTTIES DESIGN WASHBAG,177.45,91,1.95
SEASIDE FLYING DISC,472.77,387,1.2216279069767442
SET 10 CARDS HANGING BAUBLES 17080,2.99,1,2.99
SET 10 LIGHTS NIGHT OWL,2593.65,407,6.3726044226044225
SET 10 NIGHT OWL LIGHTS,2510.34,388,6.469948453608247
SET 12 COLOUR PENCILS DOILEY,31.200000000000003,48,0.65
SET 12 COLOUR PENCILS DOLLY GIRL ,1396.4,2152,0.6488847583643124
SET 12 COLOUR PENCILS LOVE LONDON,991.45,1529,0.6484303466317856
SET 12 COLOUR PENCILS SPACEBOY ,1803.3000000000002,2778,0.6491360691144709
SET 12 COLOURING PENCILS DOILEY,0.65,1,0.65
SET 12 COLOURING PENCILS DOILY,1177.1000000000001,1870,0.6294652406417113
SET 12 KIDS  WHITE CHALK STICKS,1651.14,4090,0.40370171149144257
SET 12 KIDS COLOUR  CHALK STICKS,2814.2799999999997,7012,0.40135196805476325
SET 12 LAVENDER  BOTANICAL T-LIGHTS,2069.2,760,2.722631578947368
SET 12 RETRO WHITE CHALK STICKS,1771.12,4362,0.40603392939018795
SET 12 VINTAGE DOILY CHALK ,522.48,1244,0.42000000000000004
SET 2 PANTRY DESIGN TEA TOWELS,8310.17,2693,3.085841069439287
SET 2 TEA TOWELS I LOVE LONDON ,5839.75,1947,2.9993579866461224
SET 20 NAPKINS FAIRY CAKES DESIGN ,2141.43,2601,0.8233102652825836
SET 3 PAPER VINTAGE CHICK PAPER EGG,4872.3,1746,2.7905498281786945
"SET 3 RETROSPOT TEA,COFFEE,SUGAR",8330.12,1836,4.537102396514162
SET 3 SONG BIRD PAPER EGGS ASSORTED,3224.65,1159,2.7822691975841245
SET 3 WICKER OVAL BASKETS W LIDS,5922.12,462,12.818441558441558
SET 3 WICKER STORAGE BASKETS ,3399.95,241,14.107676348547717
SET 36 COLOUR PENCILS DOILEY,80.0,64,1.25
SET 36 COLOUR PENCILS DOLLY GIRL,1520.22,1294,1.174822256568779
SET 36 COLOUR PENCILS LOVE LONDON,1053.29,901,1.169023307436182
SET 36 COLOUR PENCILS SPACEBOY ,1775.22,1498,1.1850600801068092
SET 36 COLOURING PENCILS DOILEY,1.25,1,1.25
SET 36 COLOURING PENCILS DOILY,1562.6100000000001,1289,1.212265321955004
SET 4 NURSERY DES ROUND BOXES,57.25,55,1.040909090909091
SET 4 PICNIC CUTLERY BLUEBERRY,159.9,82,1.9500000000000002
SET 4 PICNIC CUTLERY CHERRY ,138.45,71,1.9499999999999997
SET 4 PICNIC CUTLERY FONDANT,126.75,65,1.95
SET 4 VALENTINE DECOUPAGE HEART BOX,441.53000000000003,151,2.924039735099338
SET 40 HEART SHAPE PETIT FOUR CASES,6677.0,4260,1.5673708920187794
SET 6 FOOTBALL CELEBRATION CANDLES,743.75,595,1.25
SET 6 PAPER TABLE LANTERN HEARTS ,8110.68,2260,3.5887964601769915
SET 6 PAPER TABLE LANTERN STARS ,6735.88,1859,3.6233889187735344
SET 6 SCHOOL MILK BOTTLES IN CRATE,7495.29,2063,3.633199224430441
SET 7 BABUSHKA NESTING BOXES,12639.79,1651,7.655838885523925
SET 8 CANDLES VINTAGE DOILEY,216.29999999999998,122,1.772950819672131
SET 8 CANDLES VINTAGE DOILY,1932.0,1024,1.88671875
SET OF 10 LANTERNS FAIRY LIGHT STAR,2248.1400000000003,560,4.0145357142857145
SET OF 10 LED DOLLY LIGHTS,12972.73,2192,5.918216240875912
SET OF 12  VINTAGE POSTCARD SET,1590.1200000000001,2128,0.7472368421052632
SET OF 12 FAIRY CAKE BAKING CASES,6457.0,8228,0.7847593582887701
SET OF 12 FORK CANDLES,3319.35,1215,2.7319753086419754
SET OF 12 MINI BUNNIES IN A BUCKET,67.2,32,2.1
SET OF 12 MINI LOAF BAKING CASES,4670.63,5957,0.7840574114487158
SET OF 12 ROSE BOTANICAL T-LIGHTS,141.60000000000002,48,2.9500000000000006
SET OF 12 T-LIGHTS VINTAGE DOILEY,118.94999999999999,61,1.9499999999999997
SET OF 12 T-LIGHTS VINTAGE DOILY,1715.85,915,1.8752459016393441
SET OF 16 VINTAGE BLACK CUTLERY,1035.06,87,11.897241379310344
SET OF 16 VINTAGE IVORY CUTLERY,25.5,2,12.75
SET OF 16 VINTAGE PISTACHIO CUTLERY,1198.5,94,12.75
SET OF 16 VINTAGE RED CUTLERY,814.92,62,13.143870967741934
SET OF 16 VINTAGE ROSE CUTLERY,1787.85,147,12.162244897959184
SET OF 16 VINTAGE SKY BLUE CUTLERY,951.3,78,12.196153846153846
SET OF 2 CERAMIC CHRISTMAS REINDEER,1980.1799999999998,1434,1.380878661087866
SET OF 2 CERAMIC CHRISTMAS TREES,1065.3999999999999,748,1.4243315508021388
SET OF 2 CERAMIC PAINTED HEARTS ,1612.85,1157,1.3939930855661191
SET OF 2 CHRISTMAS DECOUPAGE CANDLE,961.4,1048,0.9173664122137405
SET OF 2 ROUND TINS CAMEMBERT ,512.23,241,2.125435684647303
SET OF 2 ROUND TINS DUTCH CHEESE,474.14000000000004,242,1.9592561983471075
SET OF 2 TEA TOWELS APPLE AND PEARS,5839.59,1975,2.956754430379747
SET OF 2 TEA TOWELS PING MICROWAVE,127.42,78,1.6335897435897435
SET OF 2 TINS JARDIN DE PROVENCE,826.5500000000001,235,3.517234042553192
SET OF 2 TINS VINTAGE BATHROOM ,752.25,177,4.25
SET OF 2 TRAYS HOME SWEET HOME,2426.72,248,9.78516129032258
SET OF 2 WOODEN MARKET CRATES,5652.9,462,12.235714285714286
SET OF 20 KIDS COOKIE CUTTERS,8676.27,4139,2.0962237255375697
SET OF 20 VINTAGE CHRISTMAS NAPKINS,6520.91,8111,0.8039588213537171
SET OF 3 BABUSHKA STACKING TINS,1321.6499999999999,267,4.949999999999999
SET OF 3 BIRD LIGHT PINK FEATHER ,690.0,1654,0.41717049576783555
SET OF 3 BLACK FLYING DUCKS,2251.15,475,4.739263157894737
SET OF 3 BUTTERFLY COOKIE CUTTERS,6711.0,5287,1.2693398902969548
SET OF 3 CAKE TINS PANTRY DESIGN ,33298.3,7010,4.750114122681883
SET OF 3 CAKE TINS SKETCHBOOK,3942.82,908,4.342312775330397
SET OF 3 COLOURED  FLYING DUCKS,1882.65,393,4.790458015267176
SET OF 3 CONEY ISLAND OVAL BOXES,55.95,12,4.6625000000000005
SET OF 3 GOLD FLYING DUCKS,448.3,126,3.557936507936508
SET OF 3 HANGING OWLS OLLIE BEAK,4291.17,3613,1.1877027401051758
SET OF 3 HEART COOKIE CUTTERS,7719.34,6001,1.2863422762872854
SET OF 3 MINI HANGING PORTRAITS,123.2,32,3.85
SET OF 3 NOTEBOOKS IN PARCEL,8267.25,5197,1.5907735231864537
SET OF 3 PANTRY WOODEN SPOONS,240.0,192,1.25
SET OF 3 PINK FLYING DUCKS,5.45,1,5.45
SET OF 3 REGENCY CAKE TINS,26566.280000000002,5844,4.545906913073238
SET OF 3 WOODEN HEART DECORATIONS,4791.58,3717,1.2890987355394135
SET OF 3 WOODEN SLEIGH DECORATIONS,2396.7,1842,1.3011400651465796
SET OF 3 WOODEN STOCKING DECORATION,2529.64,1964,1.2880040733197555
SET OF 3 WOODEN TREE DECORATIONS,2153.71,1665,1.2935195195195195
SET OF 36 DINOSAUR PAPER DOILIES,423.4,292,1.45
SET OF 36 DOILIES PANTRY DESIGN,3761.9199999999996,2653,1.417987184319638
SET OF 36 DOILIES SPACEBOY DESIGN ,1102.3999999999999,800,1.378
SET OF 36 DOLLY GIRL PAPER DOILIES,60.9,42,1.45
SET OF 36 MUSHROOM PAPER DOILIES,230.54999999999998,159,1.45
SET OF 36 PAISLEY FLOWER DOILIES,2942.5099999999998,2036,1.4452406679764243
SET OF 36 PANTRY PAPER DOILIES,58.019999999999996,39,1.4876923076923076
SET OF 36 SPACEBOY PAPER DOILIES,72.5,50,1.45
SET OF 36 TEATIME PAPER DOILIES,4075.7799999999997,2926,1.3929528366370472
SET OF 36 VINTAGE CHRISTMAS DOILIES,39.15,27,1.45
SET OF 4 BLACK LOVEBIRD COASTERS,318.44,334,0.9534131736526946
SET OF 4 CAROUSEL PLACEMATS ,101.06,70,1.4437142857142857
SET OF 4 DIAMOND NAPKIN RINGS,1146.97,145,7.910137931034483
SET OF 4 ENGLISH ROSE COASTERS,1289.34,1058,1.218657844990548
SET OF 4 ENGLISH ROSE PLACEMATS,2194.64,612,3.5860130718954246
SET OF 4 FAIRY CAKE PLACEMATS,585.0,156,3.75
SET OF 4 FAIRY CAKE PLACEMATS ,856.25,491,1.7438900203665988
SET OF 4 GREEN CAROUSEL COASTERS,26.05,25,1.042
SET OF 4 JAM JAR MAGNETS,4922.01,2441,2.0163908234330195
SET OF 4 KNICK KNACK TINS  DOILEY ,24.900000000000002,6,4.15
SET OF 4 KNICK KNACK TINS DOILEY ,7132.700000000001,1802,3.958213096559379
SET OF 4 KNICK KNACK TINS DOILY ,9237.300000000001,2286,4.040813648293963
SET OF 4 KNICK KNACK TINS LEAF,2970.8500000000004,739,4.020094722598106
SET OF 4 KNICK KNACK TINS LEAVES ,1237.2,304,4.0697368421052635
SET OF 4 KNICK KNACK TINS LONDON ,7116.650000000001,1775,4.009380281690141
SET OF 4 KNICK KNACK TINS POPPIES,3142.4,812,3.8699507389162564
SET OF 4 NAPKIN CHARMS 3 KEYS ,341.66999999999996,185,1.8468648648648647
SET OF 4 NAPKIN CHARMS CROWNS ,394.41999999999996,255,1.5467450980392154
SET OF 4 NAPKIN CHARMS CUTLERY,2642.86,1171,2.2569257045260462
SET OF 4 NAPKIN CHARMS HEARTS,1730.82,762,2.2714173228346457
SET OF 4 NAPKIN CHARMS INSTRUMENT,225.92,112,2.017142857142857
SET OF 4 NAPKIN CHARMS LEAVES   ,331.28999999999996,183,1.8103278688524589
SET OF 4 NAPKIN CHARMS STARS   ,516.8,253,2.042687747035573
SET OF 4 PANTRY JELLY MOULDS,14151.42,11769,1.2024318123884783
SET OF 4 PISTACHIO LOVEBIRD COASTER,314.27,362,0.8681491712707182
SET OF 4 POLKADOT COASTERS,122.42,96,1.2752083333333333
SET OF 4 POLKADOT PLACEMATS ,269.55,77,3.500649350649351
SET OF 4 ROSE BOTANICAL CANDLES,1188.75,795,1.4952830188679245
SET OF 4 SANTA PLACE SETTINGS,1427.34,1158,1.2325906735751295
SET OF 5 LUCKY CAT MAGNETS ,5117.32,2536,2.0178706624605676
SET OF 5 MINI GROCERY MAGNETS,3297.2200000000003,1631,2.0215941140404663
SET OF 5 PANCAKE DAY MAGNETS,4562.7300000000005,2255,2.0233835920177388
SET OF 6 3D KIT CARDS FOR KIDS,1097.73,1311,0.8373226544622425
SET OF 6 CAKE CHOPSTICKS,541.82,417,1.2993285371702639
SET OF 6 EASTER RAINBOW CHICKS,15.0,12,1.25
SET OF 6 FUNKY BEAKERS,854.0400000000001,300,2.8468000000000004
SET OF 6 GIRLS CELEBRATION CANDLES,604.19,487,1.2406365503080083
SET OF 6 HALLOWEEN GHOST T-LIGHTS,262.08,624,0.42
SET OF 6 HEART CHOPSTICKS,741.48,594,1.2482828282828282
SET OF 6 HERB TINS SKETCHBOOK,3686.1400000000003,1054,3.4972865275142317
SET OF 6 ICE CREAM SKITTLES,47.2,16,2.95
SET OF 6 KASHMIR FOLKART BAUBLES,1014.7499999999999,563,1.8023978685612787
SET OF 6 NATIVITY MAGNETS ,5031.55,2530,1.9887549407114624
SET OF 6 RIBBONS COUNTRY STYLE,447.07,163,2.742760736196319
SET OF 6 RIBBONS PARTY,458.63,167,2.7462874251497005
SET OF 6 RIBBONS PERFECTLY PRETTY  ,678.27,243,2.7912345679012347
SET OF 6 RIBBONS VINTAGE CHRISTMAS,8040.27,2839,2.8320781965480806
SET OF 6 SNACK LOAF BAKING CASES,3336.94,4264,0.7825844277673546
SET OF 6 SOLDIER SKITTLES,8571.25,2290,3.7429039301310043
SET OF 6 SPICE TINS PANTRY DESIGN,20482.600000000002,5360,3.821380597014926
SET OF 6 STRAWBERRY CHOPSTICKS,725.49,613,1.1835073409461665
SET OF 6 T-LIGHTS CACTI ,1987.9299999999998,775,2.5650709677419354
SET OF 6 T-LIGHTS EASTER CHICKS,899.8000000000002,320,2.8118750000000006
SET OF 6 T-LIGHTS SANTA,3476.36,1184,2.936114864864865
SET OF 6 T-LIGHTS SNOWMEN,2768.48,900,3.076088888888889
SET OF 6 T-LIGHTS TOADSTOOLS,1786.1900000000003,669,2.669940209267564
SET OF 6 T-LIGHTS WEDDING CAKE ,595.6500000000001,243,2.451234567901235
SET OF 6 TEA TIME BAKING CASES,5684.650000000001,4877,1.1656038548287884
SET OF 6 VINTAGE NOTELETS KIT,459.0,522,0.8793103448275862
SET OF 60 I LOVE LONDON CAKE CASES ,3697.7000000000003,7670,0.4820990873533247
SET OF 60 PANTRY DESIGN CAKE CASES ,5974.39,11661,0.5123394220049738
SET OF 60 VINTAGE LEAF CAKE CASES ,3091.61,5955,0.5191620486985726
SET OF 72 GREEN PAPER DOILIES,59.449999999999996,41,1.45
SET OF 72 PINK HEART PAPER DOILIES,5565.23,3953,1.4078497343789527
SET OF 72 RETROSPOT PAPER  DOILIES,7943.0199999999995,5677,1.3991580059890787
SET OF 72 SKULL PAPER  DOILIES,1143.35,815,1.402883435582822
SET OF 9 BLACK SKULL BALLOONS,2261.65,2725,0.8299633027522936
SET OF 9 HEART SHAPED BALLOONS,3245.79,2671,1.2151965555971547
SET OF PICTURE FRAME  STICKERS,189.59000000000003,65,2.9167692307692312
SET OF SALT AND PEPPER TOADSTOOLS,3000.35,2455,1.2221384928716903
SET OF SKULL WALL STICKERS,257.0,92,2.7934782608695654
SET OF TEA COFFEE SUGAR TINS PANTRY,22109.08,4658,4.7464748819235725
SET/10 BLUE POLKADOT PARTY CANDLES,4793.34,3966,1.2086081694402422
SET/10 IVORY POLKADOT PARTY CANDLES,1213.31,973,1.246978417266187
SET/10 PINK POLKADOT PARTY CANDLES,6346.08,5251,1.2085469434393448
SET/10 RED POLKADOT PARTY CANDLES,7794.18,6498,1.1994736842105265
SET/12 FUNKY FELT FLOWER PEG IN BAG,296.64000000000004,160,1.8540000000000003
SET/12 TAPER CANDLES,364.95,459,0.7950980392156862
SET/2 RED RETROSPOT TEA TOWELS ,6807.01,2315,2.940393088552916
SET/20 RED RETROSPOT PAPER NAPKINS ,9649.99,12305,0.7842332385209264
SET/20 STRAWBERRY PAPER NAPKINS ,1972.73,2483,0.7944945630285944
SET/3 CHRISTMAS DECOUPAGE CANDLES,841.56,826,1.0188377723970943
SET/3 DECOUPAGE STACKING TINS,827.7,174,4.756896551724139
SET/3 FLORAL GARDEN TOOLS IN BAG,7.95,1,7.95
SET/3 OCEAN SCENT CANDLE JEWEL BOX,1435.0,348,4.123563218390805
SET/3 POLKADOT STACKING TINS,349.5,74,4.722972972972973
SET/3 POT PLANT CANDLES,294.3,54,5.45
SET/3 RABBITS FLOWER SKIPPPING ROPE,101.14999999999999,119,0.85
SET/3 RED GINGHAM ROSE STORAGE BOX,9401.82,2698,3.484736842105263
SET/3 ROSE CANDLE IN JEWELLED BOX,1402.03,339,4.135781710914454
SET/3 TALL GLASS CANDLE HOLDER PINK,12.75,1,12.75
SET/3 VANILLA SCENTED CANDLE IN BOX,2727.97,669,4.0776831091180865
SET/4 BADGES BALLOON GIRL,408.59,323,1.264984520123839
SET/4 BADGES BEETLES,252.18,194,1.299896907216495
SET/4 BADGES CUTE CREATURES,262.14,201,1.3041791044776119
SET/4 BADGES DOGS,299.56,229,1.308122270742358
SET/4 BIRD MIRROR MAGNETS ,158.23,452,0.3500663716814159
SET/4 BLUE FLOWER CANDLES IN BOWL,222.74999999999997,135,1.6499999999999997
SET/4 BUTTERFLY MIRROR MAGNETS,39.199999999999996,79,0.49620253164556954
SET/4 COLOURFUL MIXING BOWLS,522.16,56,9.324285714285713
SET/4 DAISY MIRROR MAGNETS,166.27999999999997,486,0.3421399176954732
SET/4 GARDEN ROSE DINNER CANDLE,11.549999999999999,7,1.65
SET/4 MODERN VINTAGE COTTON NAPKINS,86.75,77,1.1266233766233766
SET/4 RED MINI ROSE CANDLE IN BOWL,583.2499999999999,443,1.316591422121896
SET/4 SKULL BADGES,913.7,734,1.2448228882833787
SET/4 SPRING FLOWER DECORATION,1151.8,1040,1.1075
SET/4 WHITE RETRO STORAGE CUBES ,13007.150000000001,357,36.43459383753502
SET/5 RED RETROSPOT LID GLASS BOWLS,16537.13,5871,2.8167484244592065
SET/5 RED SPOTTY LID GLASS BOWLS,734.4,288,2.55
SET/6 BEAD COASTERS GAUZE BAG GOLD,230.39999999999998,518,0.44478764478764476
SET/6 BLACK BIRD T-LIGHT CANDLES,195.9,179,1.094413407821229
SET/6 COLLAGE PAPER CUPS,463.85,2199,0.2109367894497499
SET/6 COLLAGE PAPER PLATES,704.26,1664,0.4232331730769231
SET/6 EAU DE NIL BIRD T-LIGHTS,366.23,252,1.453293650793651
SET/6 FROG PRINCE T-LIGHT CANDLES,628.4699999999999,434,1.4480875576036865
SET/6 FRUIT SALAD  PAPER PLATES,479.25,1143,0.41929133858267714
SET/6 FRUIT SALAD PAPER CUPS,345.42,1576,0.2191751269035533
SET/6 GREEN SPRING PAPER CUPS,45.730000000000004,231,0.19796536796536798
SET/6 IVORY BIRD T-LIGHT CANDLES,2.1,1,2.1
SET/6 PINK  BUTTERFLY T-LIGHTS,3856.04,2058,1.8736831875607385
SET/6 PINK BIRD T-LIGHT CANDLES,497.21000000000004,355,1.4005915492957748
SET/6 POSIES PAPER CUPS,62.120000000000005,126,0.4930158730158731
SET/6 POSIES PAPER PLATES,80.75,95,0.85
SET/6 PURPLE BUTTERFLY T-LIGHTS,1314.78,687,1.9137991266375545
SET/6 RED SPOTTY PAPER CUPS,3999.09,6573,0.6084116841624829
SET/6 RED SPOTTY PAPER PLATES,5496.53,7351,0.747725479526595
SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2384.76,1234,1.9325445705024313
SET/9 CHRISTMAS T-LIGHTS SCENTED ,30.0,24,1.25
SET3 BOOK BOX GREEN GINGHAM FLOWER ,4259.3,1098,3.8791438979963573
SEWING BOX RETROSPOT DESIGN ,1923.85,203,9.477093596059113
SEWING SUSAN 21 NEEDLE SET,542.24,626,0.8661980830670927
SHELF WITH 4 HOOKS HOME SWEET HOME,2247.36,448,5.0164285714285715
SHOE SHINE BOX ,507.44999999999993,51,9.95
"SILICON CUBE 25W, BLUE",4.62,11,0.42
SILICON STAR BULB  BLUE,7.56,18,0.42
SILK PURSE BABUSHKA BLUE,610.6500000000001,183,3.33688524590164
SILK PURSE BABUSHKA PINK,1214.3300000000002,364,3.336071428571429
SILK PURSE BABUSHKA RED,654.1500000000001,201,3.254477611940299
SILVER  CANDLEPOT JARDIN ,82.5,22,3.75
SILVER 2 STRAND NECKLACE-LEAF CHARM,15.0,2,7.5
SILVER AND BLACK ORBIT NECKLACE,2.95,1,2.95
SILVER APERITIF GLASS,128.4,276,0.46521739130434786
SILVER BELLS TABLE DECORATION,2562.1,2090,1.2258851674641147
SILVER BLACK ORBIT BRACELET,19.8,4,4.95
SILVER BLACK ORBIT DROP EARRINGS,25.5,6,4.25
SILVER BOOK MARK WITH BEADS,8.5,10,0.85
SILVER BRACELET W PASTEL FLOWER,135.0,18,7.5
SILVER CHRISTMAS TREE BAUBLE STAND ,543.35,33,16.465151515151515
SILVER DIAMANTE PEN IN GIFT BOX,250.84000000000003,50,5.016800000000001
SILVER DISCO HANDBAG,248.20999999999998,123,2.0179674796747964
SILVER DROP EARRINGS WITH FLOWER,26.25,7,3.75
SILVER FABRIC MIRROR,159.26000000000002,381,0.4180052493438321
SILVER FISHING GNOME ,332.3,45,7.384444444444445
SILVER FLOWR PINK SHELL NECKLACE,335.28000000000003,52,6.447692307692308
SILVER GLASS T-LIGHT SET,502.47999999999996,196,2.563673469387755
SILVER GLITTER FLOWER VOTIVE HOLDER,416.07,1395,0.298258064516129
SILVER HANGING T-LIGHT HOLDER,7173.449999999999,4653,1.5416827852998063
SILVER HEARTS TABLE DECORATION,995.3299999999999,1231,0.8085540211210398
SILVER HOOP EARRINGS WITH FLOWER,124.95,21,5.95
SILVER JEWELLED MIRROR TRINKET TRAY,440.73999999999995,66,6.677878787878787
SILVER LARIAT 40CM,113.9,22,5.177272727272728
SILVER LARIAT BLACK STONE EARRINGS,51.0,12,4.25
SILVER LATTICE VANILLA CANDLE POT,63.75,17,3.75
SILVER LOOKING MIRROR,24.75,5,4.95
SILVER M.O.P ORBIT BRACELET,89.10000000000001,18,4.95
SILVER M.O.P ORBIT DROP EARRINGS,72.25,17,4.25
SILVER M.O.P. ORBIT NECKLACE,23.6,8,2.95
SILVER MUG BONE CHINA TREE OF LIFE,1290.5700000000002,1126,1.1461545293072826
SILVER OVAL SHAPE TRINKET BOX,139.29999999999998,14,9.95
SILVER PHOTO FRAME,157.5,75,2.1
SILVER PLATE CANDLE BOWL SMALL,932.2000000000002,316,2.9500000000000006
SILVER RECORD COVER FRAME,955.86,272,3.514191176470588
SILVER ROCCOCO CHANDELIER,329.45,11,29.95
SILVER ROCOCO CANDLE STICK,340.7,146,2.3335616438356164
SILVER STANDING GNOME   ,142.75,35,4.078571428571428
SILVER STARS TABLE DECORATION,1569.62,1942,0.8082492276004118
SILVER T-LIGHT SETTING,545.45,91,5.993956043956045
SILVER TEDDY BEAR,183.71,48,3.827291666666667
SILVER VANILLA  FLOWER CANDLE POT,345.0,92,3.75
SILVER/AMETHYST DROP EARRINGS LEAF,14.75,5,2.95
SILVER/BLACK ORBIT NECKLACE,29.849999999999998,3,9.95
SILVER/CRYSTAL DROP EARRINGS W LEAF,17.700000000000003,6,2.9500000000000006
SILVER/M.O.P PENDANT ORBIT NECKLACE,80.75,14,5.767857142857143
SILVER/MOP ORBIT NECKLACE,79.6,8,9.95
SILVER/NAT SHELL NECKLACE W PENDANT,17.85,3,5.95
SILVER/NATURAL SHELL NECKLACE,68.0,8,8.5
SINGLE ANTIQUE ROSE HOOK IVORY,2669.95,1843,1.4486977753662507
SINGLE HEART ZINC T-LIGHT HOLDER,5663.53,5699,0.9937761010703632
SINGLE WIRE HOOK IVORY HEART,1201.8999999999999,870,1.381494252873563
SINGLE WIRE HOOK PINK HEART,502.38,406,1.2373891625615763
SIX DRAWER OFFICE TIDY,596.0,64,9.3125
SKETCHBOOK MAGNETIC SHOPPING LIST,1900.9399999999998,1318,1.4422913505311077
SKULL AND CROSSBONES  GARLAND ,1532.2499999999998,981,1.5619266055045868
SKULL DESIGN TV DINNER TRAY,1211.1000000000001,278,4.356474820143886
SKULL LUNCH BOX WITH CUTLERY ,4609.5,1940,2.3760309278350515
SKULL SHOULDER BAG,2081.2,1288,1.61583850931677
SKULLS  DESIGN  COTTON TOTE BAG,371.25,165,2.25
SKULLS  STICKERS,891.2199999999999,1054,0.8455597722960151
SKULLS  WATER TRANSFER TATTOOS ,1519.85,1869,0.8131888710540396
SKULLS AND CROSSBONES WRAP,2356.0,5800,0.40620689655172415
SKULLS DESIGN FLANNEL,134.54999999999998,161,0.8357142857142856
SKULLS GREETING CARD,753.12,1860,0.4049032258064516
SKULLS PARTY BAG + STICKER SET,1561.05,981,1.5912844036697247
SKULLS SQUARE TISSUE BOX,304.17,727,0.4183906464924347
SKULLS STORAGE BOX LARGE,188.05,67,2.806716417910448
SKULLS STORAGE BOX SMALL,161.70000000000002,77,2.1
SKULLS TAPE,189.98000000000002,598,0.3176923076923077
SKULLS WRITING SET ,887.6999999999999,538,1.65
SLATE TILE NATURAL HANGING,1974.1999999999998,1390,1.4202877697841725
SLEEPING CAT ERASERS,885.45,4595,0.19269858541893364
SMALL APOTHECARY MEASURING JAR ,629.0500000000001,81,7.766049382716051
